tissue	ontologyId	gencodeId	geneSymbol	mean_tpm	freq	freq_log
Liver	UBERON:0001114	ENSG00000183087.15	GAS6	46.3644776335878	0.00346649463594985	-0.0283292575349466
Pituitary	UBERON:0000007	ENSG00000183087.15	GAS6	158.922641214058	0.0118820379613297	-0.0759865106899312
Thyroid	UBERON:0002046	ENSG00000183087.15	GAS6	307.702106725146	0.0230057094757491	-0.125193947739686
Esophagus Muscularis	UBERON:0004648	ENSG00000183087.15	GAS6	428.151966131907	0.0320112847101819	-0.158944851279967
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000183087.15	GAS6	36.519134754902	0.00273039601001974	-0.0232538929085111
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000183087.15	GAS6	35.8905316929134	0.00268339776365221	-0.0229208413662263
Adipose Visceral Omentum	UBERON:0010414	ENSG00000183087.15	GAS6	252.61936592845	0.018887383652817	-0.108157343104075
Nerve Tibial	UBERON:0001323	ENSG00000183087.15	GAS6	431.824371641791	0.0322858564222079	-0.159910358252453
Ovary	UBERON:0000992	ENSG00000183087.15	GAS6	322.5897	0.0241187978758241	-0.129607140424088
Cervix Ectocervix	UBERON:0012249	ENSG00000183087.15	GAS6	557.466833333333	0.0416796626663604	-0.191080938179979
Testis	UBERON:0000473	ENSG00000183087.15	GAS6	223.029983333333	0.0166750987036012	-0.0984858157785584
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000183087.15	GAS6	251.589603448276	0.0188103922512954	-0.107827305391886
Adipose Subcutaneous	UBERON:0002190	ENSG00000183087.15	GAS6	234.905959663866	0.0175630200250016	-0.102415506453835
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000183087.15	GAS6	110.523700966184	0.0082634343380815	-0.057175055734274
Artery Coronary	UBERON:0001621	ENSG00000183087.15	GAS6	760.406667910448	0.0568526977977319	-0.235178426318262
Brain Cerebellum	UBERON:0002037	ENSG00000183087.15	GAS6	71.5125056390977	0.00534671649188778	-0.0403523703422772
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000183087.15	GAS6	341.454898263027	0.025529276585446	-0.135093363092343
Muscle Skeletal	UBERON:0011907	ENSG00000183087.15	GAS6	94.8403196821516	0.0070908479126654	-0.050627421222279
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000183087.15	GAS6	38.6159858947368	0.00288716954872035	-0.0243565331771218
Bladder	UBERON:0001255	ENSG00000183087.15	GAS6	348.193077922078	0.0260330645031868	-0.137025322418226
Cervix Endocervix	UBERON:0000458	ENSG00000183087.15	GAS6	522.321652173913	0.0390519919109293	-0.182703184125944
Spleen	UBERON:0002106	ENSG00000183087.15	GAS6	79.3442613718412	0.00593226690943324	-0.0438821693769235
Brain Substantia nigra	UBERON:0002038	ENSG00000183087.15	GAS6	48.3922226775956	0.00361810137621505	-0.0293447973740058
Brain Hypothalamus	UBERON:0001898	ENSG00000183087.15	GAS6	59.2748626459144	0.00443175473759406	-0.0346470430294679
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000183087.15	GAS6	39.6661518	0.0029656864362872	-0.024904109302349
Breast Mammary Tissue	UBERON:0008367	ENSG00000183087.15	GAS6	181.994279766537	0.0136070161206179	-0.0843567706865598
Minor Salivary Gland	UBERON:0006330	ENSG00000183087.15	GAS6	177.667835911602	0.0132835444634067	-0.0828124859053541
Heart Atrial Appendage	UBERON:0006631	ENSG00000183087.15	GAS6	159.845673101952	0.0119510495247401	-0.0763279935220576
Adrenal Gland	UBERON:0002369	ENSG00000183087.15	GAS6	62.9841088135593	0.00470908088467533	-0.0364027905885988
Colon Transverse	UBERON:0001157	ENSG00000183087.15	GAS6	137.426088517745	0.0102748229463762	-0.0678625613955056
Stomach	UBERON:0000945	ENSG00000183087.15	GAS6	122.496515479115	0.00915859587994764	-0.0620097191027278
Artery Tibial	UBERON:0007610	ENSG00000183087.15	GAS6	568.642140376266	0.0425151976253773	-0.193694034212981
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000183087.15	GAS6	59.9206436823105	0.00448003731539762	-0.0349544765850833
Artery Aorta	UBERON:0001496	ENSG00000183087.15	GAS6	1808.38441737288	0.135205985325652	-0.390308457374233
Heart Left Ventricle	UBERON:0006566	ENSG00000183087.15	GAS6	132.042925221239	0.00987234441875739	-0.0657734241098611
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000183087.15	GAS6	40.9402622317597	0.00306094679945159	-0.0255644348071774
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000183087.15	GAS6	3.65153455657492	0.000273011270684147	-0.00323211269096289
Colon Sigmoid	UBERON:0001159	ENSG00000183087.15	GAS6	133.988169451074	0.0100177828887349	-0.0665310307700056
Fallopian Tube	UBERON:0003889	ENSG00000183087.15	GAS6	496.859931034483	0.0371483164193296	-0.176475282318862
Cells Cultured fibroblasts	EFO:0002009	ENSG00000183087.15	GAS6	1074.79164723926	0.0803580600942555	-0.292295488848461
Brain Hippocampus	UBERON:0001954	ENSG00000183087.15	GAS6	35.724440745098	0.00267097977882702	-0.0228326442226218
Pancreas	UBERON:0001150	ENSG00000183087.15	GAS6	53.1927776243094	0.00397702050615496	-0.0317131444384602
Lung	UBERON:0008952	ENSG00000183087.15	GAS6	262.442288410596	0.0196218059914619	-0.11128307825002
Brain Amygdala	UBERON:0001876	ENSG00000100906.11	NFKBIA	42.7039497790055	0.00402475565087444	-0.0320245101678232
Brain Cortex	UBERON:0001870	ENSG00000100906.11	NFKBIA	52.9586514814815	0.00499123928619762	-0.0381649432716334
Kidney Medulla	UBERON:0001293	ENSG00000100906.11	NFKBIA	131.707936363636	0.012413190439943	-0.0786001012208288
Uterus	UBERON:0000995	ENSG00000100906.11	NFKBIA	226.576430718954	0.0213543425048564	-0.118502223265498
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000100906.11	NFKBIA	394.799044239631	0.0372089629293369	-0.176675821364763
Whole Blood	UBERON:0013756	ENSG00000100906.11	NFKBIA	197.748881444583	0.0186374078315226	-0.107084114970109
Kidney Cortex	UBERON:0001225	ENSG00000100906.11	NFKBIA	106.421352884615	0.0100299841961371	-0.0665944497456035
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000100906.11	NFKBIA	50.6125342007435	0.00477012276577902	-0.0367860318665806
Vagina	UBERON:0000996	ENSG00000100906.11	NFKBIA	302.335519411765	0.028494474082835	-0.146267094200986
Prostate	UBERON:0002367	ENSG00000100906.11	NFKBIA	196.603725531915	0.0185294793435374	-0.106619251288971
Esophagus Mucosa	UBERON:0006920	ENSG00000100906.11	NFKBIA	203.721346579805	0.0192002998573663	-0.109494075078949
Liver	UBERON:0001114	ENSG00000100906.11	NFKBIA	115.673548473282	0.0109019837809809	-0.0710729268613738
Pituitary	UBERON:0000007	ENSG00000100906.11	NFKBIA	167.741194249201	0.0158092476909667	-0.094588111824642
Thyroid	UBERON:0002046	ENSG00000100906.11	NFKBIA	232.548818421053	0.0219172272327944	-0.120803173538643
Esophagus Muscularis	UBERON:0004648	ENSG00000100906.11	NFKBIA	236.84854741533	0.022322467465993	-0.122446763043678
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000100906.11	NFKBIA	85.299487254902	0.00803929367476541	-0.0559431577576897
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000100906.11	NFKBIA	45.5024173228346	0.00428850521313044	-0.0337304204086246
Adipose Visceral Omentum	UBERON:0010414	ENSG00000100906.11	NFKBIA	414.95354241908	0.0391084811438829	-0.182885911094804
Nerve Tibial	UBERON:0001323	ENSG00000100906.11	NFKBIA	473.566191044776	0.0446325975310037	-0.200211050122064
Ovary	UBERON:0000992	ENSG00000100906.11	NFKBIA	397.322659067358	0.0374468082127612	-0.177460927191602
Cervix Ectocervix	UBERON:0012249	ENSG00000100906.11	NFKBIA	248.314204166667	0.023403081016724	-0.126778180921781
Testis	UBERON:0000473	ENSG00000100906.11	NFKBIA	68.0433509661836	0.00641293985036055	-0.0467169740193159
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000100906.11	NFKBIA	346.490054376658	0.0326559442754365	-0.161206413897154
Adipose Subcutaneous	UBERON:0002190	ENSG00000100906.11	NFKBIA	318.819991596639	0.0300481002209579	-0.151940695024247
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000100906.11	NFKBIA	234.456133333333	0.0220969875713796	-0.121533574960601
Artery Coronary	UBERON:0001621	ENSG00000100906.11	NFKBIA	239.24290261194	0.0225481303064944	-0.123357402154125
Brain Cerebellum	UBERON:0002037	ENSG00000100906.11	NFKBIA	59.4121733082707	0.00559946987317674	-0.0418868009989557
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000100906.11	NFKBIA	244.636415880893	0.0230564573610086	-0.125396816428283
Muscle Skeletal	UBERON:0011907	ENSG00000100906.11	NFKBIA	98.9682717603912	0.00932754728979984	-0.0629076514071535
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000100906.11	NFKBIA	38.2262835087719	0.00360274521115833	-0.0292423575894787
Bladder	UBERON:0001255	ENSG00000100906.11	NFKBIA	239.592466233766	0.022581075927908	-0.12349007746195
Cervix Endocervix	UBERON:0000458	ENSG00000100906.11	NFKBIA	213.295508695652	0.0201026440966594	-0.113307968835915
Spleen	UBERON:0002106	ENSG00000100906.11	NFKBIA	388.575711191336	0.0366224271408906	-0.174730316171848
Brain Substantia nigra	UBERON:0002038	ENSG00000100906.11	NFKBIA	59.8015081967213	0.0056361638511456	-0.042108178784809
Brain Hypothalamus	UBERON:0001898	ENSG00000100906.11	NFKBIA	49.7369618677043	0.00468760195181718	-0.0362676679333753
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000100906.11	NFKBIA	47.8229163333333	0.00450720726653967	-0.0351271474002902
Breast Mammary Tissue	UBERON:0008367	ENSG00000100906.11	NFKBIA	285.688275291829	0.0269255070390385	-0.140413360230046
Minor Salivary Gland	UBERON:0006330	ENSG00000100906.11	NFKBIA	174.693691712707	0.0164645056612187	-0.0975439142878508
Heart Atrial Appendage	UBERON:0006631	ENSG00000100906.11	NFKBIA	123.939212581345	0.0116810048902533	-0.074988451291597
Adrenal Gland	UBERON:0002369	ENSG00000100906.11	NFKBIA	217.637165762712	0.0205118359607665	-0.115018059947743
Colon Transverse	UBERON:0001157	ENSG00000100906.11	NFKBIA	179.952384551148	0.0169601261793969	-0.0997545316498741
Stomach	UBERON:0000945	ENSG00000100906.11	NFKBIA	167.724494594595	0.0158076737843469	-0.0945809655579031
Artery Tibial	UBERON:0007610	ENSG00000100906.11	NFKBIA	311.444413892909	0.0293529678457287	-0.149416874290088
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000100906.11	NFKBIA	55.9579628158845	0.00527391794483085	-0.0399072580042815
Artery Aorta	UBERON:0001496	ENSG00000100906.11	NFKBIA	258.579646822034	0.0243705769638139	-0.130594995418563
Heart Left Ventricle	UBERON:0006566	ENSG00000100906.11	NFKBIA	58.9354228761062	0.00555453716775158	-0.0416152455672627
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000100906.11	NFKBIA	39.8192489270386	0.00375287878432885	-0.0302398963491849
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000100906.11	NFKBIA	331.056137614679	0.0312013307320907	-0.15607681386657
Colon Sigmoid	UBERON:0001159	ENSG00000100906.11	NFKBIA	207.835118854415	0.0195880140686824	-0.111140140231074
Fallopian Tube	UBERON:0003889	ENSG00000100906.11	NFKBIA	304.489286206897	0.0286974619826482	-0.147015176151488
Cells Cultured fibroblasts	EFO:0002009	ENSG00000100906.11	NFKBIA	106.851292944785	0.0100705051244274	-0.0668049126716081
Brain Hippocampus	UBERON:0001954	ENSG00000100906.11	NFKBIA	48.1439482352941	0.00453746383456708	-0.0353191563039025
Pancreas	UBERON:0001150	ENSG00000100906.11	NFKBIA	67.5583585635359	0.00636723035689943	-0.0464496988557372
Lung	UBERON:0008952	ENSG00000100906.11	NFKBIA	698.934399006622	0.0658730676330882	-0.25849694806372
Brain Amygdala	UBERON:0001876	ENSG00000140368.13	PSTPIP1	1.73566668508287	0.00495131283129151	-0.0379170208721228
Brain Cortex	UBERON:0001870	ENSG00000140368.13	PSTPIP1	1.18574366666667	0.0033825548890506	-0.0277628974641788
Kidney Medulla	UBERON:0001293	ENSG00000140368.13	PSTPIP1	1.47217363636364	0.00419964978199044	-0.03315839894565
Uterus	UBERON:0000995	ENSG00000140368.13	PSTPIP1	2.82975843137255	0.00807241352912254	-0.0561257492632957
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000140368.13	PSTPIP1	2.28400039938556	0.00651553698722558	-0.0473151793454927
Whole Blood	UBERON:0013756	ENSG00000140368.13	PSTPIP1	113.331040797011	0.323297924252703	-0.526672961269035
Kidney Cortex	UBERON:0001225	ENSG00000140368.13	PSTPIP1	2.70596788461538	0.00771927791396145	-0.0541686308259783
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000140368.13	PSTPIP1	1.19463996282528	0.00340793323254228	-0.0279344443392304
Vagina	UBERON:0000996	ENSG00000140368.13	PSTPIP1	4.29725323529412	0.0122587160692117	-0.0778434391988001
Prostate	UBERON:0002367	ENSG00000140368.13	PSTPIP1	4.41669989361702	0.0125994599327034	-0.0795088200237394
Esophagus Mucosa	UBERON:0006920	ENSG00000140368.13	PSTPIP1	2.25783584690554	0.00644089772294013	-0.0468802190067626
Liver	UBERON:0001114	ENSG00000140368.13	PSTPIP1	1.78939854961832	0.00510459299309336	-0.0388663115811776
Pituitary	UBERON:0000007	ENSG00000140368.13	PSTPIP1	2.4716821086262	0.00705093405576902	-0.0503998643755664
Thyroid	UBERON:0002046	ENSG00000140368.13	PSTPIP1	5.35386488304094	0.0152728977978487	-0.0921395959006679
Esophagus Muscularis	UBERON:0004648	ENSG00000140368.13	PSTPIP1	3.03875153297683	0.00866860531785602	-0.0593798110767904
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000140368.13	PSTPIP1	3.01851156862745	0.0086108670458426	-0.0590673255052631
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000140368.13	PSTPIP1	1.25274	0.00357367442123599	-0.0290481696857366
Adipose Visceral Omentum	UBERON:0010414	ENSG00000140368.13	PSTPIP1	7.40140291311755	0.0211138817886151	-0.11751277910025
Nerve Tibial	UBERON:0001323	ENSG00000140368.13	PSTPIP1	6.60812356716418	0.0188509045487023	-0.108001025313497
Ovary	UBERON:0000992	ENSG00000140368.13	PSTPIP1	1.8405510880829	0.00525051514636712	-0.0397638592332573
Cervix Ectocervix	UBERON:0012249	ENSG00000140368.13	PSTPIP1	4.82634666666667	0.0137680537307696	-0.0851214266697406
Testis	UBERON:0000473	ENSG00000140368.13	PSTPIP1	1.56704770531401	0.00447029575277969	-0.0348925090619771
Skin Sun Exposed Lower leg	UBERON:0004264	ENSG00000140368.13	PSTPIP1	2.01319343501326	0.00574300962985705	-0.0427508333403357
Adipose Subcutaneous	UBERON:0002190	ENSG00000140368.13	PSTPIP1	6.0123369047619	0.017151312010793	-0.10060165945852
Small Intestine Terminal Ileum	UBERON:0001211	ENSG00000140368.13	PSTPIP1	12.1918544444444	0.0347795379532413	-0.16852833507816
Artery Coronary	UBERON:0001621	ENSG00000140368.13	PSTPIP1	7.59515358208955	0.0216665916963395	-0.119781238095772
Brain Cerebellum	UBERON:0002037	ENSG00000140368.13	PSTPIP1	0.863302631578947	0.00246273171788193	-0.0213408628037725
Esophagus Gastroesophageal Junction	UBERON:0004550	ENSG00000140368.13	PSTPIP1	3.00466074441687	0.00857135498731938	-0.0588531604359962
Muscle Skeletal	UBERON:0011907	ENSG00000140368.13	PSTPIP1	0.586903716381418	0.00167425227817473	-0.015440402126565
Brain Nucleus accumbens basal ganglia	UBERON:0001882	ENSG00000140368.13	PSTPIP1	0.986830035087719	0.00281511666786436	-0.0238513281213031
Bladder	UBERON:0001255	ENSG00000140368.13	PSTPIP1	4.65758025974026	0.0132866160888033	-0.0828272031506196
Cervix Endocervix	UBERON:0000458	ENSG00000140368.13	PSTPIP1	3.65248608695652	0.0104193975628437	-0.0686074018646572
Spleen	UBERON:0002106	ENSG00000140368.13	PSTPIP1	53.2285129963899	0.15184425768765	-0.412915517439073
Brain Substantia nigra	UBERON:0002038	ENSG00000140368.13	PSTPIP1	2.03398617486339	0.00580232479705041	-0.0431063600019872
Brain Hypothalamus	UBERON:0001898	ENSG00000140368.13	PSTPIP1	1.6214533463035	0.00462549798754117	-0.035876174573858
Brain Caudate basal ganglia	UBERON:0001873	ENSG00000140368.13	PSTPIP1	1.61053003333333	0.0045943372006607	-0.0356792897840137
Breast Mammary Tissue	UBERON:0008367	ENSG00000140368.13	PSTPIP1	3.24794151750973	0.00926535875185188	-0.0625776534304835
Minor Salivary Gland	UBERON:0006330	ENSG00000140368.13	PSTPIP1	3.05213060773481	0.00870677162310882	-0.0595860662952629
Heart Atrial Appendage	UBERON:0006631	ENSG00000140368.13	PSTPIP1	1.63830945770065	0.00467358318809476	-0.0361794002091795
Adrenal Gland	UBERON:0002369	ENSG00000140368.13	PSTPIP1	2.93543311864407	0.00837387027742972	-0.0577787814079032
Colon Transverse	UBERON:0001157	ENSG00000140368.13	PSTPIP1	4.1755903131524	0.0119116498999581	-0.0761331070387738
Stomach	UBERON:0000945	ENSG00000140368.13	PSTPIP1	2.82046434889435	0.00804590042598765	-0.0559795968173411
Artery Tibial	UBERON:0007610	ENSG00000140368.13	PSTPIP1	2.73032160636758	0.00778875144596947	-0.0545554699151186
Brain Cerebellar Hemisphere	UBERON:0002037	ENSG00000140368.13	PSTPIP1	0.728611768953069	0.00207850091936004	-0.0185199438993941
Artery Aorta	UBERON:0001496	ENSG00000140368.13	PSTPIP1	13.1121449152542	0.0374048381078146	-0.17732254641798
Heart Left Ventricle	UBERON:0006566	ENSG00000140368.13	PSTPIP1	1.09082736725664	0.00311178844800138	-0.0259150996039631
Brain Anterior cingulate cortex BA24	UBERON:0009835	ENSG00000140368.13	PSTPIP1	1.25292081545064	0.00357419023102169	-0.0290516181717393
Cells EBV-transformed lymphocytes	EFO:0000572	ENSG00000140368.13	PSTPIP1	8.23150788990826	0.0234819110065675	-0.127091296451055
Colon Sigmoid	UBERON:0001159	ENSG00000140368.13	PSTPIP1	3.41995937947494	0.00975607177554458	-0.0651655244745611
Fallopian Tube	UBERON:0003889	ENSG00000140368.13	PSTPIP1	4.95357413793103	0.0141309938138962	-0.0868348617113041
Cells Cultured fibroblasts	EFO:0002009	ENSG00000140368.13	PSTPIP1	0.277221012269939	0.000790824624884836	-0.00814893734920667
Brain Hippocampus	UBERON:0001954	ENSG00000140368.13	PSTPIP1	1.7852528627451	0.00509276664833125	-0.0387933079591551
Pancreas	UBERON:0001150	ENSG00000140368.13	PSTPIP1	0.73873773480663	0.00210738712492638	-0.0187353647118782
Lung	UBERON:0008952	ENSG00000140368.13	PSTPIP1	17.4178286258278	0.0496876036796086	-0.215195532044137
Brain Amygdala	UBERON:0001876	ENSG00000140545.15	MFGE8	16.964764640884	0.00177958236513357	-0.0162551423483909
Brain Cortex	UBERON:0001870	ENSG00000140545.15	MFGE8	30.149252962963	0.00316261852319127	-0.0262644865261053
Kidney Medulla	UBERON:0001293	ENSG00000140545.15	MFGE8	52.60575	0.0055182766744088	-0.0413957193974269
Uterus	UBERON:0000995	ENSG00000140545.15	MFGE8	389.99622875817	0.0409101113901733	-0.188652835478441
Skin Not Sun Exposed Suprapubic	UBERON:0036149	ENSG00000140545.15	MFGE8	88.8907924731183	0.00932453176076991	-0.062891663600841
Whole Blood	UBERON:0013756	ENSG00000140545.15	MFGE8	11.7365630012453	0.00123115062227041	-0.0119000273791846
Kidney Cortex	UBERON:0001225	ENSG00000140545.15	MFGE8	42.0788031730769	0.00441401325971076	-0.034533886059587
Brain Frontal Cortex BA9	UBERON:0009834	ENSG00000140545.15	MFGE8	27.7004476579926	0.00290574194231205	-0.0244863319788969
Vagina	UBERON:0000996	ENSG00000140545.15	MFGE8	237.373415882353	0.0249001712548215	-0.132660655469057
Prostate	UBERON:0002367	ENSG00000140545.15	MFGE8	128.632792553191	0.0134934173300512	-0.0838157167496999
Esophagus Mucosa	UBERON:0006920	ENSG00000140545.15	MFGE8	53.7228071661238	0.00563545455902792	-0.0421039028410577
Liver	UBERON:0001114	ENSG00000140545.15	MFGE8	6.13891072519084	0.000643963974681449	-0.00682648976937962
Pituitary	UBERON:0000007	ENSG00000140545.15	MFGE8	55.5213830670926	0.00582412289740291	-0.043236794420418
Thyroid	UBERON:0002046	ENSG00000140545.15	MFGE8	103.487736988304	0.010855732787954	-0.0708379886947565
Esophagus Muscularis	UBERON:0004648	ENSG00000140545.15	MFGE8	238.956320855615	0.0250662159855165	-0.133304943211884
Brain Spinal cord cervical c-1	UBERON:0006469	ENSG00000140545.15	MFGE8	37.2012281372549	0.00390236180434979	-0.0312245011226771
Brain Putamen basal ganglia	UBERON:0001874	ENSG00000140545.15	MFGE8	20.3069904724409	0.00213017762985059	-0.0189049228957212
Adipose Visceral Omentum	UBERON:0010414	ENSG00000140545.15	MFGE8	189.119897103918	0.0198384381337619	-0.11219743237543
Nerve Tibial	UBERON:0001323	ENSG00000140545.15	MFGE8	215.913027910448	0.0226490036853234	-0.123763410549117
Ovary	UBERON:0000992	ENSG00000140545.15	MFGE8	238.725776683938	0.0250420321933458	-0.133211204098149
